"id","profileName","text","date","title","rating","images","helpful","Size","Color"
"R1JL9OWBS71Z37","Hudson Riverman","Very comfortable and stylish. Love it!","Reviewed in the United States on November 17, 2022","Love it!",5,"",0,"One Size","Brown"
"R2FBGWTAM6EHSY","Marcel Baker","This is the best beanie I have bought. Very comfortable,  good snug fit, and warm","Reviewed in the United States on November 17, 2022","Comfy beanie",5,"",0,"One Size","Blue Lagoon"
"RF62ZUWSSOIKF","Maci Murrieta","I love the way this looks. Very stylish and stretchy.","Reviewed in the United States on November 21, 2022","Very nice",5,"",0,"One Size","Deep Winter White"
"RP4YG0M6VTWAD","Katelyn","Such a great cozy & stylish hat","Reviewed in the United States on November 20, 2022","I love these hats I wish I had them in every color",5,"",0,"One Size","Black"
"R200LNW80AZCRB","Casey K. McKinnon","great fit, warm and comfortable","Reviewed in the United States on November 24, 2022","Worth the $$",5,"",0,"One Size","Navy"
"R1ARYCEOR8SKIX","Mrs. Ina Gardner","I bought of 4 of these. Carhart is a quality brand and these will make great holiday gifts. It is a great way to prepare for the cold winter.","Reviewed in the United States on November 4, 2022","Carhart!!",5,"",0,"One Size","Black"
"RU7GAB0BA4UNV","mike","Perfect fit.  Works great","Reviewed in the United States on November 18, 2022","Great fit",5,"",0,"One Size","Black/White"
"RRA6EMBGJWK1F","Brysonator","Bought this real quick last summer for a trip up to alaska to do some fishing and hiking. Kept my head nice and warm during the cold mornings and late cold nights fishing in the freezing rivers. I would purchase again if needed, this brand of clothing always makes me happy when I’m in the cold. Cheers!","Reviewed in the United States on October 26, 2022","Kept the dome nice and toasty!",5,"","5","One Size","Black"
"R1AXEF1CF4ZS08","Haydee","Great gift for my husband who is in the maintenance field.","Reviewed in the United States on November 16, 2022","Great!",5,"",0,"One Size","Black"
"R2D3EDKA1OF5S5","Dana Meyer","It’s a Carhartt, so the quality is there. The shipping on this item was fast.","Reviewed in the United States on November 16, 2022","Quality as expected.",5,"",1,"One Size","Bright Orange"
"RNFRQYX6ZVRSL","Mark","Fits great good quality.","Reviewed in the United States on November 23, 2022","Good quality fits great.",5,"",0,"One Size","Black"
"R34DTSDZRD79TA","Cynthia Graham","This beanie is very comfortable it doesn’t itch it stays on your head in any weather and it doesn’t stretch out it’s a real keeper in the weather in the winter time","Reviewed in the United States on November 5, 2022","Warm",5,"",1,"One Size","Coal Heather"
"R9CYWCAG20GCQ","Terry","Super comfortable perfect fit","Reviewed in the United States on November 21, 2022","Perfect",5,"",0,"One Size","Coal Heather"
"R3JJYWMJJT5VRJ","Corey E Floyd","I like this beanie. It does get a little itchy on bare skin, but not unbearable. It is warm.","Reviewed in the United States on November 23, 2022","Like it overall",4,"",0,"One Size","Brown"
"R3CHIJ6ENMUTEV","juan marin","Its carhartt so its good quality but at first it’ll be tight but after a day or two of use it will fit fine","Reviewed in the United States on November 8, 2022","Buying more",5,"",1,"One Size","Black"
"R1RUR03DL0C275","Stacy Waner","Great stocking stuffer","Reviewed in the United States on November 23, 2022","Carhart is a great product. Not disappointed.",5,"",0,"One Size","Black"
"R1PJIE1V4RO25X","Eric","Just fine","Reviewed in the United States on November 22, 2022","Fits well",5,"",0,"One Size","Black"
"R2YYSOJ5SLVFTK","Ruthann Shaughnessy","The style, fit and comfort are excellent.  And, once ordered, it was delivered within a few days!","Reviewed in the United States on November 6, 2022","Great product",5,"",0,"One Size","Dark Brown"
"R389GGUHSLVY33","Kevin G","It fits and feels good !!","Reviewed in the United States on November 14, 2022","Nice !!",5,"",0,"One Size","Brown"
"R1HCLJY3K1SJGP","Isabella","Very nice","Reviewed in the United States on November 22, 2022","Love it",5,"",0,"One Size","Brown"
"R2E9U09SOKO9IX","Sarah Kirby","super cute !","Reviewed in the United States on November 22, 2022","cute!",5,"",0,"One Size","Deep Winter White"
"R3KVR5DTK8IO0O","Jonathon","It’s warm👍","Reviewed in the United States on November 18, 2022","Warm👍",5,"",0,"One Size","Coal Heather"
"R2ILFNRBMDBP2","Dylan Sowers","They fit well, and leave no warmth behind 👍🏼","Reviewed in the United States on November 15, 2022","Always exciting getting a new high quality beanie",5,"",0,"One Size","Jade"
"R1B482GSJAXHDJ","graciela","Es muy cómodo y caliente","Reviewed in the United States on November 17, 2022","Que es cómodo y caliente",5,"",0,"One Size","Marine Blue"
"R15I60CJ407Y1X","lily andriski","comfy but big if you have a small head","Reviewed in the United States on November 17, 2022","if you have a small head it’s gonna be big",4,"",0,"One Size","Black"
"RK26UAE6RI68G","itsrobertvt","Love how it looks","Reviewed in the United States on November 14, 2022","Great fit",5,"",0,"One Size","Black"
"R15NK38CXO93HT","Bella DeVoss","so in love with this beanie I wear it all the time the color goes with everything!","Reviewed in the United States on November 10, 2022","love this hat",5,"",0,"One Size","Deep Winter White"
"R266QYXLLVK9LW","Jesus Trevino","While not as stretchy as desired to feel and warm was amazing, perfect for CO dry winters","Reviewed in the United States on November 1, 2022","over all good product",4,"",0,"One Size","Brown"
"RU87C8EDTSJQH","Guadalupe patino","Durable and comfortable","Reviewed in the United States on November 14, 2022","Great service 👍🏼👍🏼",5,"",0,"One Size","Black"
"R3KWCVUJQM3OBC","Jennifer Fragoso","I like these beanies, have them in 3 different colors","Reviewed in the United States on November 7, 2022","Nice",5,"",0,"One Size","Black"
"R1X5GFJZEZS9JJ","Nikki","Bought it for my husbands bday present to keep him warm this coming winter. He loved the color and of course we trust the brand so much we got our newborn daughter one as well","Reviewed in the United States on October 27, 2022","The brand that always lives up to its name",5,"https://m.media-amazon.com/images/I/81Mf-q3IUDL.jpg","2","One Size","Dark Brown/Sandstone"
"R1AZCOXFKPZKW5","Skye","The beanie is super cute and soft. I love the material and the color.","Reviewed in the United States on November 5, 2022","This beanie is so cute and comfy",5,"",0,"One Size","Dijon/Winter White Marl"
"R8MJZO8B326UW","Mike D.","I've tried products from Duluth Trading, Dickies, etc. Some of their products are nice. I never have problems with Carhartt products.","Reviewed in the United States on November 4, 2022","Can't go wrong with Carhartt",5,"",0,"One Size","Black"
"R1DZ37QLCWL3R8","James M Kalbaugh","Works well for hunting!","Reviewed in the United States on November 13, 2022","does what it is supposed to!",5,"",0,"One Size","Bright Orange"
"R344JDQQFVGNS0","Amy","I absolutely love it!","Reviewed in the United States on November 14, 2022","Love them..",5,"https://m.media-amazon.com/images/I/81FK7Avd8BL.jpg",0,"One Size","Brown"
"RY43MVS9Y63QW","Sam","I love the length and it is so comfortable","Reviewed in the United States on November 12, 2022","Fits perfectly",5,"",0,"One Size","Black"
"R8BPL2ES7NPUP","Nicholas P","Kind of scratchy material. Otherwise keeps your head warm.","Reviewed in the United States on November 13, 2022","Hunting beanie",5,"",0,"One Size","Bright Orange"
"R3PTE723FGSIDN","Sherri Shepherd","I would recommend this to anyone I am not a hat or beanie wearer but I love this product","Reviewed in the United States on November 5, 2022","The wear",5,"",0,"One Size","Brown"
"R1JBJPMERH6QRL","kyle james","I've been wearing Carhartt for over 10 years now. These beanies are the best. I own 4 of them and they last forever.Best Beanies out there.","Reviewed in the United States on October 28, 2022","Best Beanies Ever!",5,"https://m.media-amazon.com/images/I/71gVIT46N4L.jpg","2","One Size","Black/White"
"R338VA5IXLLPH2","H","Only reason I bought this one is I lost my brown one. Got blaze orange for hunting, brown for work and grey for casual. Extremely warm, durable, and still look great after repeated washing (turn inside out before tossing in to keep them from pilling, which you should be doing with everything that there's a risk of this happening).","Reviewed in the United States on October 9, 2022","Got Three of Them!",5,"",0,"One Size","Brown"
"R1UQH5W2Q6SM74","Michael day","Very nice","Reviewed in the United States on November 14, 2022","Nice",5,"",0,"One Size","Black/White"
"R2IXCB5TSJ9WMG","Brian","I might have more beanies than my wife has shoes… Okay, not even close. But I keep buying these things looking for the perfect one.This is it. Light weight, but very warm. Stretches to cover your whole head, but not too tight. Not too much extra at the top making you look stupid.Good quality too. Had this for a whole season and no issues even after washing several times. I don’t put it in the dryer. Not sure if it will shrink or not, but don’t want to take that chance.Now that I think about it, I should order another one in case Carhartt stops making this style.","Reviewed in the United States on September 19, 2022","In search of the perfect beanie...",5,"","7","One Size","Heather Grey"
"R3VLCB37Y6OYAR","Mike","Finally a nice warm hat that stretches and covers my entire head and ears, and it looks good too. Highly recommend, I bought 2!","Reviewed in the United States on November 1, 2022","Perfect",5,"",0,"One Size","Dark Brown/Sandstone"
"R32U9ZL96GZSZC","Rose","I love these. I have a grey and a pink one and oh my gosh they are so soft and warm!","Reviewed in the United States on November 1, 2022","So comfy and warm!!",5,"",0,"One Size","Ash Rose/Marshmallow Marl"
"R2DT1JXPS5KJW","Markatekt","I have enjoyed Carhartt for years and this is no exception.","Reviewed in the United States on November 6, 2022","Great product",5,"",0,"One Size","Bright Orange"
